v8-version,5,1,281,88,0
code-creation,Stub,15,0x3d2d2ea2e7c0,415,"BinaryOpICStub"
code-creation,Stub,3,0x3d2d2ea2e960,116,"StubFailureTrampolineStub"
code-creation,Stub,3,0x3d2d2ea2e9e0,475,"FastNewContextStub"
code-creation,Handler,4,0x3d2d2ea2ebc0,116,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea2ec40,332,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea2eda0,419,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea2ef60,120,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea2efe0,204,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea2f0c0,116,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea2f140,116,"An IC handler from the snapshot"
code-creation,Stub,3,0x3d2d2ea2f1c0,2418,"RecordWriteStub"
code-creation,Stub,16,0x3d2d2ea2fb40,213,"CompareICStub"
code-creation,Handler,4,0x3d2d2ea2fc20,116,"An IC handler from the snapshot"
code-creation,Stub,3,0x3d2d2ea2fca0,379,"FastNewContextStub"
code-creation,Stub,15,0x3d2d2ea2fe20,151,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea2fec0,276,"BinaryOpICStub"
code-creation,Stub,3,0x3d2d2ea2ffe0,791,"FastNewClosureStub"
code-creation,Stub,16,0x3d2d2ea30300,172,"CompareICStub"
code-creation,Handler,4,0x3d2d2ea303c0,120,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea30440,240,"BinaryOpICStub"
code-creation,Stub,16,0x3d2d2ea30540,172,"CompareICStub"
code-creation,Stub,15,0x3d2d2ea30600,204,"BinaryOpICStub"
code-creation,CallIC,12,0x3d2d2ea306e0,113,"A call IC from the snapshot"
code-creation,KeyedStoreIC,14,0x3d2d2ea30760,422,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x3d2d2ea30920,3484,"A keyed store IC from the snapshot"
code-creation,Stub,3,0x3d2d2ea316c0,156,"ToStringStub"
code-creation,Stub,15,0x3d2d2ea31760,320,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea318a0,224,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea31980,204,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea31a60,120,"An IC handler from the snapshot"
code-creation,CallIC,12,0x3d2d2ea31ae0,113,"A call IC from the snapshot"
code-creation,Stub,15,0x3d2d2ea31b60,204,"BinaryOpICStub"
code-creation,Stub,16,0x3d2d2ea31c40,172,"CompareICStub"
code-creation,Stub,15,0x3d2d2ea31d00,151,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea31da0,116,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea31e20,204,"BinaryOpICStub"
code-creation,Stub,16,0x3d2d2ea31f00,172,"CompareICStub"
code-creation,Stub,15,0x3d2d2ea31fc0,443,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea32180,332,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea322e0,443,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea324a0,160,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea32540,224,"BinaryOpICStub"
code-creation,Stub,3,0x3d2d2ea32620,397,"CallApiGetterStub"
code-creation,Handler,4,0x3d2d2ea327c0,116,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea32840,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea328c0,116,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea32940,320,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea32a80,116,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea32b00,204,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea32be0,212,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea32cc0,120,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea32d40,320,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea32e80,151,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea32f20,320,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea33060,116,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea330e0,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea33160,134,"An IC handler from the snapshot"
code-creation,Builtin,5,0x3d2d2ea33200,122,"LoadIC_Miss"
code-creation,Handler,4,0x3d2d2ea33280,120,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea33300,415,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea334a0,591,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea33700,284,"BinaryOpICStub"
code-creation,Stub,3,0x3d2d2ea33820,612,"ArrayConstructorStub"
code-creation,Stub,15,0x3d2d2ea33aa0,276,"BinaryOpICStub"
code-creation,Handler,4,0x3d2d2ea33bc0,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea33c40,348,"An IC handler from the snapshot"
code-creation,Stub,15,0x3d2d2ea33da0,284,"BinaryOpICStub"
code-creation,Stub,15,0x3d2d2ea33ec0,204,"BinaryOpICStub"
code-creation,Stub,3,0x3d2d2ea33fa0,617,"MathPowStub"
code-creation,Builtin,5,0x3d2d2ea34220,119,"EmptyFunction"
code-creation,Builtin,5,0x3d2d2ea342a0,172,"CompileLazy"
code-creation,Builtin,5,0x3d2d2ea34360,302,"JSConstructStubGeneric"
code-creation,Builtin,5,0x3d2d2ea344a0,261,"JSBuiltinsConstructStub"
code-creation,Builtin,5,0x3d2d2ea345c0,119,"RestrictedFunctionPropertiesThrower"
code-creation,Builtin,5,0x3d2d2ea34640,119,"Illegal"
code-creation,Builtin,5,0x3d2d2ea346c0,119,"ObjectAssign"
code-creation,Builtin,5,0x3d2d2ea34740,119,"ObjectCreate"
code-creation,Builtin,5,0x3d2d2ea347c0,119,"ObjectFreeze"
code-creation,Builtin,5,0x3d2d2ea34840,119,"ObjectGetOwnPropertyDescriptor"
code-creation,Builtin,5,0x3d2d2ea348c0,119,"ObjectGetOwnPropertyNames"
code-creation,Builtin,5,0x3d2d2ea34940,119,"ObjectGetOwnPropertySymbols"
code-creation,Builtin,5,0x3d2d2ea349c0,119,"ObjectIs"
code-creation,Builtin,5,0x3d2d2ea34a40,119,"ObjectIsExtensible"
code-creation,Builtin,5,0x3d2d2ea34ac0,119,"ObjectIsFrozen"
code-creation,Builtin,5,0x3d2d2ea34b40,119,"ObjectIsSealed"
code-creation,Builtin,5,0x3d2d2ea34bc0,119,"ObjectKeys"
code-creation,Builtin,5,0x3d2d2ea34c40,119,"ObjectPreventExtensions"
code-creation,Builtin,5,0x3d2d2ea34cc0,119,"ObjectSeal"
code-creation,Builtin,5,0x3d2d2ea34d40,507,"ObjectHasOwnProperty"
code-creation,Builtin,5,0x3d2d2ea34f40,125,"FunctionConstructor"
code-creation,Builtin,5,0x3d2d2ea34fc0,208,"FunctionPrototypeApply"
code-creation,Builtin,5,0x3d2d2ea350a0,343,"Apply"
code-creation,Builtin,5,0x3d2d2ea35200,119,"FunctionPrototypeBind"
code-creation,Builtin,5,0x3d2d2ea35280,143,"FunctionPrototypeCall"
code-creation,Builtin,5,0x3d2d2ea35320,119,"FunctionPrototypeToString"
code-creation,Builtin,5,0x3d2d2ea353a0,144,"FunctionHasInstance"
code-creation,Builtin,5,0x3d2d2ea35440,116,"ArrayCode"
code-creation,Builtin,5,0x3d2d2ea354c0,119,"ArrayIsArray"
code-creation,Builtin,5,0x3d2d2ea35540,123,"NumberConstructor"
code-creation,Builtin,5,0x3d2d2ea355c0,327,"NumberConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea35720,119,"BooleanConstructor"
code-creation,Builtin,5,0x3d2d2ea357a0,125,"BooleanConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea35820,119,"BooleanPrototypeToString"
code-creation,Builtin,5,0x3d2d2ea358a0,119,"BooleanPrototypeValueOf"
code-creation,Builtin,5,0x3d2d2ea35920,167,"StringConstructor"
code-creation,Builtin,5,0x3d2d2ea359e0,325,"StringConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea35b40,119,"StringFromCharCode"
code-creation,Builtin,5,0x3d2d2ea35bc0,119,"SymbolConstructor"
code-creation,Builtin,5,0x3d2d2ea35c40,124,"SymbolConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea35cc0,119,"DateConstructor"
code-creation,Builtin,5,0x3d2d2ea35d40,125,"DateConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea35dc0,119,"DateNow"
code-creation,Builtin,5,0x3d2d2ea35e40,119,"DateParse"
code-creation,Builtin,5,0x3d2d2ea35ec0,119,"DateUTC"
code-creation,Builtin,5,0x3d2d2ea35f40,119,"DatePrototypeToString"
code-creation,Builtin,5,0x3d2d2ea35fc0,119,"DatePrototypeToDateString"
code-creation,Builtin,5,0x3d2d2ea36040,119,"DatePrototypeToTimeString"
code-creation,Builtin,5,0x3d2d2ea360c0,119,"DatePrototypeToISOString"
code-creation,Builtin,5,0x3d2d2ea36140,119,"DatePrototypeToUTCString"
code-creation,Builtin,5,0x3d2d2ea361c0,273,"DatePrototypeGetDate"
code-creation,Builtin,5,0x3d2d2ea362e0,119,"DatePrototypeSetDate"
code-creation,Builtin,5,0x3d2d2ea36360,273,"DatePrototypeGetDay"
code-creation,Builtin,5,0x3d2d2ea36480,273,"DatePrototypeGetFullYear"
code-creation,Builtin,5,0x3d2d2ea365a0,119,"DatePrototypeSetFullYear"
code-creation,Builtin,5,0x3d2d2ea36620,273,"DatePrototypeGetHours"
code-creation,Builtin,5,0x3d2d2ea36740,119,"DatePrototypeSetHours"
code-creation,Builtin,5,0x3d2d2ea367c0,247,"DatePrototypeGetMilliseconds"
code-creation,Builtin,5,0x3d2d2ea368c0,119,"DatePrototypeSetMilliseconds"
code-creation,Builtin,5,0x3d2d2ea36940,273,"DatePrototypeGetMinutes"
code-creation,Builtin,5,0x3d2d2ea36a60,119,"DatePrototypeSetMinutes"
code-creation,Builtin,5,0x3d2d2ea36ae0,273,"DatePrototypeGetMonth"
code-creation,Builtin,5,0x3d2d2ea36c00,119,"DatePrototypeSetMonth"
code-creation,Builtin,5,0x3d2d2ea36c80,273,"DatePrototypeGetSeconds"
code-creation,Builtin,5,0x3d2d2ea36da0,119,"DatePrototypeSetSeconds"
code-creation,Builtin,5,0x3d2d2ea36e20,175,"DatePrototypeGetTime"
code-creation,Builtin,5,0x3d2d2ea36ee0,119,"DatePrototypeSetTime"
code-creation,Builtin,5,0x3d2d2ea36f60,247,"DatePrototypeGetTimezoneOffset"
code-creation,Builtin,5,0x3d2d2ea37060,247,"DatePrototypeGetUTCDate"
code-creation,Builtin,5,0x3d2d2ea37160,119,"DatePrototypeSetUTCDate"
code-creation,Builtin,5,0x3d2d2ea371e0,247,"DatePrototypeGetUTCDay"
code-creation,Builtin,5,0x3d2d2ea372e0,247,"DatePrototypeGetUTCFullYear"
code-creation,Builtin,5,0x3d2d2ea373e0,119,"DatePrototypeSetUTCFullYear"
code-creation,Builtin,5,0x3d2d2ea37460,247,"DatePrototypeGetUTCHours"
code-creation,Builtin,5,0x3d2d2ea37560,119,"DatePrototypeSetUTCHours"
code-creation,Builtin,5,0x3d2d2ea375e0,247,"DatePrototypeGetUTCMilliseconds"
code-creation,Builtin,5,0x3d2d2ea376e0,119,"DatePrototypeSetUTCMilliseconds"
code-creation,Builtin,5,0x3d2d2ea37760,247,"DatePrototypeGetUTCMinutes"
code-creation,Builtin,5,0x3d2d2ea37860,119,"DatePrototypeSetUTCMinutes"
code-creation,Builtin,5,0x3d2d2ea378e0,247,"DatePrototypeGetUTCMonth"
code-creation,Builtin,5,0x3d2d2ea379e0,119,"DatePrototypeSetUTCMonth"
code-creation,Builtin,5,0x3d2d2ea37a60,247,"DatePrototypeGetUTCSeconds"
code-creation,Builtin,5,0x3d2d2ea37b60,119,"DatePrototypeSetUTCSeconds"
code-creation,Builtin,5,0x3d2d2ea37be0,119,"DatePrototypeValueOf"
code-creation,Builtin,5,0x3d2d2ea37c60,119,"DatePrototypeGetYear"
code-creation,Builtin,5,0x3d2d2ea37ce0,119,"DatePrototypeSetYear"
code-creation,Builtin,5,0x3d2d2ea37d60,119,"DatePrototypeToPrimitive"
code-creation,Builtin,5,0x3d2d2ea37de0,119,"MathAcos"
code-creation,Builtin,5,0x3d2d2ea37e60,119,"MathAsin"
code-creation,Builtin,5,0x3d2d2ea37ee0,119,"MathAtan"
code-creation,Builtin,5,0x3d2d2ea37f60,622,"MathCeil"
code-creation,Builtin,5,0x3d2d2ea381e0,247,"MathClz32"
code-creation,Builtin,5,0x3d2d2ea382e0,622,"MathFloor"
code-creation,Builtin,5,0x3d2d2ea38560,119,"MathFround"
code-creation,Builtin,5,0x3d2d2ea385e0,119,"MathImul"
code-creation,Builtin,5,0x3d2d2ea38660,327,"MathMax"
code-creation,Builtin,5,0x3d2d2ea387c0,327,"MathMin"
code-creation,Builtin,5,0x3d2d2ea38920,710,"MathRound"
code-creation,Builtin,5,0x3d2d2ea38c00,414,"MathSqrt"
code-creation,Builtin,5,0x3d2d2ea38da0,622,"MathTrunc"
code-creation,Builtin,5,0x3d2d2ea39020,124,"ArrayBufferConstructor"
code-creation,Builtin,5,0x3d2d2ea390a0,125,"ArrayBufferConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea39120,119,"ArrayBufferIsView"
code-creation,Builtin,5,0x3d2d2ea391a0,119,"DataViewConstructor"
code-creation,Builtin,5,0x3d2d2ea39220,125,"DataViewConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea392a0,119,"ProxyConstructor"
code-creation,Builtin,5,0x3d2d2ea39320,124,"ProxyConstructor_ConstructStub"
code-creation,Builtin,5,0x3d2d2ea393a0,119,"ReflectDefineProperty"
code-creation,Builtin,5,0x3d2d2ea39420,119,"ReflectDeleteProperty"
code-creation,Builtin,5,0x3d2d2ea394a0,195,"ReflectApply"
code-creation,Builtin,5,0x3d2d2ea39580,237,"ReflectConstruct"
code-creation,Builtin,5,0x3d2d2ea39680,119,"ReflectGet"
code-creation,Builtin,5,0x3d2d2ea39700,119,"ReflectGetOwnPropertyDescriptor"
code-creation,Builtin,5,0x3d2d2ea39780,119,"ReflectGetPrototypeOf"
code-creation,Builtin,5,0x3d2d2ea39800,119,"ReflectHas"
code-creation,Builtin,5,0x3d2d2ea39880,119,"ReflectIsExtensible"
code-creation,Builtin,5,0x3d2d2ea39900,119,"ReflectOwnKeys"
code-creation,Builtin,5,0x3d2d2ea39980,119,"ReflectPreventExtensions"
code-creation,Builtin,5,0x3d2d2ea39a00,119,"ReflectSet"
code-creation,Builtin,5,0x3d2d2ea39a80,119,"ReflectSetPrototypeOf"
code-creation,Builtin,5,0x3d2d2ea39b00,119,"RestrictedStrictArgumentsPropertiesThrower"
code-creation,Builtin,5,0x3d2d2ea39b80,119,"HandleApiCallAsFunction"
code-creation,Builtin,5,0x3d2d2ea39c00,119,"HandleApiCallAsConstructor"
code-creation,Builtin,5,0x3d2d2ea39c80,112,"InternalArrayCode"
code-creation,Builtin,5,0x3d2d2ea39d00,119,"ObjectProtoToString"
code-creation,Builtin,5,0x3d2d2ea39d80,125,"GeneratorFunctionConstructor"
code-creation,Builtin,5,0x3d2d2ea39e00,119,"ArrayPop"
code-creation,Builtin,5,0x3d2d2ea39e80,119,"ArrayShift"
tick,0x7f6442ccc6fd,23602,0,0x0,4
tick,0x7f6442ccc6fd,23646,0,0x0,4
tick,0x7f6442ccc6fd,23681,0,0x0,4
code-creation,Builtin,5,0x3d2d2ea39f00,119,"ArrayUnshift"
code-creation,Builtin,5,0x3d2d2ea39f80,119,"ArraySlice"
code-creation,Builtin,5,0x3d2d2ea3a000,119,"ArraySplice"
code-creation,Builtin,5,0x3d2d2ea3a080,124,"GlobalEval"
code-creation,Builtin,5,0x3d2d2ea3a100,119,"ArrayConcat"
code-creation,Builtin,5,0x3d2d2ea3a180,119,"ArrayPush"
code-creation,Builtin,5,0x3d2d2ea3a200,119,"ObjectValues"
code-creation,Builtin,5,0x3d2d2ea3a280,119,"ObjectEntries"
code-creation,Builtin,5,0x3d2d2ea3a300,119,"ObjectGetOwnPropertyDescriptors"
code-creation,Builtin,5,0x3d2d2ea3a380,124,"HandleApiCall"
code-creation,Builtin,5,0x3d2d2ea3a400,124,"HandleApiCallConstruct"
code-creation,Builtin,5,0x3d2d2ea3a480,306,"CallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x3d2d2ea3a5c0,432,"TailCallFunction_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x3d2d2ea3a780,507,"TailCallFunction_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,0x3d2d2ea3a980,532,"TailCallFunction_ReceiverIsAny"
code-creation,Builtin,5,0x3d2d2ea3aba0,385,"TailCallBoundFunction"
code-creation,Builtin,5,0x3d2d2ea3ad40,248,"Call_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x3d2d2ea3ae40,374,"TailCall_ReceiverIsNullOrUndefined"
code-creation,Builtin,5,0x3d2d2ea3afc0,374,"TailCall_ReceiverIsNotNullOrUndefined"
code-creation,Builtin,5,0x3d2d2ea3b140,374,"TailCall_ReceiverIsAny"
code-creation,Builtin,5,0x3d2d2ea3b2c0,293,"HandleFastApiCall"
code-creation,Builtin,5,0x3d2d2ea3b400,200,"InOptimizationQueue"
code-creation,Builtin,5,0x3d2d2ea3b4e0,318,"JSBuiltinsConstructStubForDerived"
code-creation,Builtin,5,0x3d2d2ea3b620,178,"JSConstructStubApi"
code-creation,Builtin,5,0x3d2d2ea3b6e0,234,"JSEntryTrampoline"
code-creation,Builtin,5,0x3d2d2ea3b7e0,234,"JSConstructEntryTrampoline"
code-creation,Builtin,5,0x3d2d2ea3b8e0,172,"CompileOptimized"
code-creation,Builtin,5,0x3d2d2ea3b9a0,172,"CompileOptimizedConcurrent"
code-creation,Builtin,5,0x3d2d2ea3ba60,211,"NotifyDeoptimized"
code-creation,Builtin,5,0x3d2d2ea3bb40,221,"NotifySoftDeoptimized"
code-creation,Builtin,5,0x3d2d2ea3bc20,221,"NotifyLazyDeoptimized"
code-creation,Builtin,5,0x3d2d2ea3bd00,195,"NotifyStubFailure"
code-creation,Builtin,5,0x3d2d2ea3bde0,195,"NotifyStubFailureSaveDoubles"
code-creation,Builtin,5,0x3d2d2ea3bec0,267,"InterpreterEntryTrampoline"
code-creation,Builtin,5,0x3d2d2ea3bfe0,107,"InterpreterExitTrampoline"
code-creation,Builtin,5,0x3d2d2ea3c060,138,"InterpreterPushArgsAndCall"
code-creation,Builtin,5,0x3d2d2ea3c100,138,"InterpreterPushArgsAndTailCall"
code-creation,Builtin,5,0x3d2d2ea3c1a0,136,"InterpreterPushArgsAndConstruct"
code-creation,Builtin,5,0x3d2d2ea3c240,205,"InterpreterNotifyDeoptimized"
code-creation,Builtin,5,0x3d2d2ea3c320,215,"InterpreterNotifySoftDeoptimized"
code-creation,Builtin,5,0x3d2d2ea3c400,215,"InterpreterNotifyLazyDeoptimized"
code-creation,Builtin,5,0x3d2d2ea3c4e0,156,"InterpreterEnterBytecodeDispatch"
code-creation,Builtin,5,0x3d2d2ea3c580,122,"KeyedLoadIC_Miss"
code-creation,Builtin,5,0x3d2d2ea3c600,125,"StoreIC_Miss"
code-creation,Builtin,5,0x3d2d2ea3c680,125,"KeyedStoreIC_Miss"
code-creation,LoadIC,10,0x3d2d2ea3c700,131,"A load IC from the snapshot"
code-creation,StoreIC,13,0x3d2d2ea3c7a0,133,"A store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x3d2d2ea3c840,125,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x3d2d2ea3c8c0,125,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x3d2d2ea3c940,125,"A keyed store IC from the snapshot"
code-creation,KeyedStoreIC,14,0x3d2d2ea3c9c0,125,"A keyed store IC from the snapshot"
code-creation,Builtin,5,0x3d2d2ea3ca40,177,"OnStackReplacement"
code-creation,Builtin,5,0x3d2d2ea3cb00,113,"InterruptCheck"
code-creation,Builtin,5,0x3d2d2ea3cb80,113,"StackCheck"
code-creation,Builtin,5,0x3d2d2ea3cc00,206,"MarkCodeAsToBeExecutedOnce"
code-creation,Builtin,5,0x3d2d2ea3cce0,206,"MarkCodeAsExecutedOnce"
code-creation,Builtin,5,0x3d2d2ea3cdc0,197,"MarkCodeAsExecutedTwice"
code-creation,Builtin,5,0x3d2d2ea3cea0,197,"MakeQuadragenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x3d2d2ea3cf80,197,"MakeQuadragenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x3d2d2ea3d060,197,"MakeQuinquagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x3d2d2ea3d140,197,"MakeQuinquagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x3d2d2ea3d220,197,"MakeSexagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x3d2d2ea3d300,197,"MakeSexagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x3d2d2ea3d3e0,197,"MakeSeptuagenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x3d2d2ea3d4c0,197,"MakeSeptuagenarianCodeYoungAgainEvenMarking"
code-creation,Builtin,5,0x3d2d2ea3d5a0,197,"MakeOctogenarianCodeYoungAgainOddMarking"
code-creation,Builtin,5,0x3d2d2ea3d680,197,"MakeOctogenarianCodeYoungAgainEvenMarking"
code-creation,Handler,4,0x3d2d2ea3d760,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea3d7e0,120,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea3d860,125,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea3d8e0,125,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea3d960,278,"An IC handler from the snapshot"
code-creation,Handler,4,0x3d2d2ea3da80,352,"An IC handler from the snapshot"
code-creation,Builtin,5,0x3d2d2ea3dbe0,200,"Return_DebugBreak"
code-creation,Builtin,5,0x3d2d2ea3dcc0,211,"Slot_DebugBreak"
code-creation,Builtin,5,0x3d2d2ea3dda0,203,"FrameDropper_LiveEdit"
tick,0x7f6442c233f0,25371,0,0x0,4
tick,0x7f6442ccc6fd,25395,0,0x0,4
tick,0xcb104e,26180,0,0x0,1
tick,0xce6e17,27269,0,0x0,4
code-creation,LazyCompile,5,0x3d2d2ea34220,119," :1:1",0x2138f1f48178,
code-creation,LazyCompile,5,0x3d2d2ea345c0,119,"ThrowTypeError",0x2138f1f83c98,
code-creation,LazyCompile,5,0x3d2d2ea34640,119,"",0x2138f1f83d80,
code-creation,LazyCompile,5,0x3d2d2ea346c0,119,"assign",0x2138f1f83ee8,
code-creation,LazyCompile,5,0x3d2d2ea34740,119,"create",0x2138f1f83fa8,
code-creation,LazyCompile,5,0x3d2d2ea347c0,119,"freeze",0x2138f1f84068,
code-creation,LazyCompile,5,0x3d2d2ea34840,119,"getOwnPropertyDescriptor",0x2138f1f84148,
code-creation,LazyCompile,5,0x3d2d2ea348c0,119,"getOwnPropertyNames",0x2138f1f84208,
code-creation,LazyCompile,5,0x3d2d2ea34940,119,"getOwnPropertySymbols",0x2138f1f842f8,
code-creation,LazyCompile,5,0x3d2d2ea349c0,119,"is",0x2138f1f843e8,
code-creation,LazyCompile,5,0x3d2d2ea34a40,119,"isExtensible",0x2138f1f844c8,
code-creation,LazyCompile,5,0x3d2d2ea34ac0,119,"isFrozen",0x2138f1f84588,
code-creation,LazyCompile,5,0x3d2d2ea34b40,119,"isSealed",0x2138f1f84668,
code-creation,LazyCompile,5,0x3d2d2ea34bc0,119,"keys",0x2138f1f84748,
code-creation,LazyCompile,5,0x3d2d2ea34c40,119,"preventExtensions",0x2138f1f84808,
code-creation,LazyCompile,5,0x3d2d2ea34cc0,119,"seal",0x2138f1f848c8,
code-creation,LazyCompile,5,0x3d2d2ea34d40,507,"hasOwnProperty",0x2138f1f849a8,
code-creation,LazyCompile,5,0x3d2d2ea34f40,125,"Function",0x2138f1f84a90,
code-creation,LazyCompile,5,0x3d2d2ea34fc0,208,"apply",0x2138f1f84b50,
code-creation,LazyCompile,5,0x3d2d2ea35200,119,"bind",0x2138f1f84c30,
code-creation,LazyCompile,5,0x3d2d2ea35280,143,"call",0x2138f1f84cf0,
code-creation,LazyCompile,5,0x3d2d2ea35320,119,"toString",0x2138f1f84db0,
code-creation,LazyCompile,5,0x3d2d2ea353a0,144,"[Symbol.hasInstance]",0x2138f1f84e70,
code-creation,LazyCompile,5,0x3d2d2ea35440,116,"Array",0x2138f1f84f60,
code-creation,LazyCompile,5,0x3d2d2ea354c0,119,"isArray",0x2138f1f85020,
code-creation,LazyCompile,5,0x3d2d2ea35540,123,"Number",0x2138f1f85100,
code-creation,LazyCompile,5,0x3d2d2ea35720,119,"Boolean",0x2138f1f851e0,
code-creation,LazyCompile,5,0x3d2d2ea35820,119,"toString",0x2138f1f852b8,
code-creation,LazyCompile,5,0x3d2d2ea358a0,119,"valueOf",0x2138f1f85378,
code-creation,LazyCompile,5,0x3d2d2ea35920,167,"String",0x2138f1f85438,
code-creation,LazyCompile,5,0x3d2d2ea35b40,119,"fromCharCode",0x2138f1f85518,
code-creation,LazyCompile,5,0x3d2d2ea35bc0,119,"Symbol",0x2138f1f85600,
code-creation,LazyCompile,5,0x3d2d2ea35cc0,119,"Date",0x2138f1f856d8,
code-creation,LazyCompile,5,0x3d2d2ea35dc0,119,"now",0x2138f1f857b0,
code-creation,LazyCompile,5,0x3d2d2ea35e40,119,"parse",0x2138f1f85890,
code-creation,LazyCompile,5,0x3d2d2ea35ec0,119,"UTC",0x2138f1f85950,
code-creation,LazyCompile,5,0x3d2d2ea35f40,119,"toString",0x2138f1f85a30,
code-creation,LazyCompile,5,0x3d2d2ea35fc0,119,"toDateString",0x2138f1f85af0,
code-creation,LazyCompile,5,0x3d2d2ea36040,119,"toTimeString",0x2138f1f85bd8,
code-creation,LazyCompile,5,0x3d2d2ea360c0,119,"toISOString",0x2138f1f85cc0,
code-creation,LazyCompile,5,0x3d2d2ea36140,119,"toUTCString",0x2138f1f85da8,
code-creation,LazyCompile,5,0x3d2d2ea361c0,273,"getDate",0x2138f1f85e90,
